dataset,model,seed,method,attack,scope,rank,metric,value,artifact
thubenchmark,atcnet,46,rpcf_at,cw,subset_n512,30,clean,0.943359375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed46_rpcf_at_cw_rank25-30.pth
thubenchmark,atcnet,46,rpcf_at,cw,subset_n512,30,robust,0.220703125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed46_rpcf_at_cw_rank25-30.pth
thubenchmark,conformer,42,madry,autoattack,subset_n512,raw,clean,0.9453125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed42_madry_autoattack_rank25-30.pth
thubenchmark,conformer,42,madry,autoattack,subset_n512,raw,robust,0.751953125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed42_madry_autoattack_rank25-30.pth
thubenchmark,conformer,42,madry,autoattack,subset_n512,25,clean,0.91015625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed42_madry_autoattack_rank25-30.pth
thubenchmark,conformer,42,madry,autoattack,subset_n512,25,robust,0.80078125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed42_madry_autoattack_rank25-30.pth
thubenchmark,conformer,42,madry,autoattack,subset_n512,30,clean,0.921875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed42_madry_autoattack_rank25-30.pth
thubenchmark,conformer,42,madry,autoattack,subset_n512,30,robust,0.791015625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed42_madry_autoattack_rank25-30.pth
thubenchmark,conformer,42,madry,fgsm,subset_n512,raw,clean,0.9453125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed42_madry_fgsm_rank25-30.pth
thubenchmark,conformer,42,madry,fgsm,subset_n512,raw,robust,0.798828125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed42_madry_fgsm_rank25-30.pth
thubenchmark,conformer,42,madry,fgsm,subset_n512,25,clean,0.91015625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed42_madry_fgsm_rank25-30.pth
thubenchmark,conformer,42,madry,fgsm,subset_n512,25,robust,0.80859375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed42_madry_fgsm_rank25-30.pth
thubenchmark,conformer,42,madry,fgsm,subset_n512,30,clean,0.921875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed42_madry_fgsm_rank25-30.pth
thubenchmark,conformer,42,madry,fgsm,subset_n512,30,robust,0.806640625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed42_madry_fgsm_rank25-30.pth
thubenchmark,conformer,42,madry,pgd,subset_n512,raw,clean,0.9453125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed42_madry_pgd_rank25-30.pth
thubenchmark,conformer,42,madry,pgd,subset_n512,raw,robust,0.75390625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed42_madry_pgd_rank25-30.pth
thubenchmark,conformer,42,madry,pgd,subset_n512,25,clean,0.91015625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed42_madry_pgd_rank25-30.pth
thubenchmark,conformer,42,madry,pgd,subset_n512,25,robust,0.796875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed42_madry_pgd_rank25-30.pth
thubenchmark,conformer,42,madry,pgd,subset_n512,30,clean,0.921875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed42_madry_pgd_rank25-30.pth
thubenchmark,conformer,42,madry,pgd,subset_n512,30,robust,0.779296875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed42_madry_pgd_rank25-30.pth
thubenchmark,conformer,42,madry,cw,subset_n512,raw,clean,0.9453125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed42_madry_cw_rank25-30.pth
thubenchmark,conformer,42,madry,cw,subset_n512,raw,robust,0.0,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed42_madry_cw_rank25-30.pth
thubenchmark,conformer,42,madry,cw,subset_n512,25,clean,0.91015625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed42_madry_cw_rank25-30.pth
thubenchmark,conformer,42,madry,cw,subset_n512,25,robust,0.18359375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed42_madry_cw_rank25-30.pth
thubenchmark,conformer,42,madry,cw,subset_n512,30,clean,0.921875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed42_madry_cw_rank25-30.pth
thubenchmark,conformer,42,madry,cw,subset_n512,30,robust,0.138671875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed42_madry_cw_rank25-30.pth
thubenchmark,conformer,42,rpcf_at,autoattack,subset_n512,raw,clean,0.94140625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed42_rpcf_at_autoattack_rank25-30.pth
thubenchmark,conformer,42,rpcf_at,autoattack,subset_n512,raw,robust,0.728515625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed42_rpcf_at_autoattack_rank25-30.pth
thubenchmark,conformer,42,rpcf_at,autoattack,subset_n512,25,clean,0.90625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed42_rpcf_at_autoattack_rank25-30.pth
thubenchmark,conformer,42,rpcf_at,autoattack,subset_n512,25,robust,0.7890625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed42_rpcf_at_autoattack_rank25-30.pth
thubenchmark,conformer,42,rpcf_at,autoattack,subset_n512,30,clean,0.921875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed42_rpcf_at_autoattack_rank25-30.pth
thubenchmark,conformer,42,rpcf_at,autoattack,subset_n512,30,robust,0.791015625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed42_rpcf_at_autoattack_rank25-30.pth
thubenchmark,conformer,42,rpcf_at,fgsm,subset_n512,raw,clean,0.94140625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed42_rpcf_at_fgsm_rank25-30.pth
thubenchmark,conformer,42,rpcf_at,fgsm,subset_n512,raw,robust,0.767578125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed42_rpcf_at_fgsm_rank25-30.pth
thubenchmark,conformer,42,rpcf_at,fgsm,subset_n512,25,clean,0.90625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed42_rpcf_at_fgsm_rank25-30.pth
thubenchmark,conformer,42,rpcf_at,fgsm,subset_n512,25,robust,0.80078125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed42_rpcf_at_fgsm_rank25-30.pth
thubenchmark,conformer,42,rpcf_at,fgsm,subset_n512,30,clean,0.921875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed42_rpcf_at_fgsm_rank25-30.pth
thubenchmark,conformer,42,rpcf_at,fgsm,subset_n512,30,robust,0.794921875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed42_rpcf_at_fgsm_rank25-30.pth
thubenchmark,conformer,42,rpcf_at,pgd,subset_n512,raw,clean,0.94140625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed42_rpcf_at_pgd_rank25-30.pth
thubenchmark,conformer,42,rpcf_at,pgd,subset_n512,raw,robust,0.736328125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed42_rpcf_at_pgd_rank25-30.pth
thubenchmark,conformer,42,rpcf_at,pgd,subset_n512,25,clean,0.90625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed42_rpcf_at_pgd_rank25-30.pth
thubenchmark,conformer,42,rpcf_at,pgd,subset_n512,25,robust,0.79296875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed42_rpcf_at_pgd_rank25-30.pth
thubenchmark,conformer,42,rpcf_at,pgd,subset_n512,30,clean,0.921875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed42_rpcf_at_pgd_rank25-30.pth
thubenchmark,conformer,42,rpcf_at,pgd,subset_n512,30,robust,0.78515625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed42_rpcf_at_pgd_rank25-30.pth
thubenchmark,conformer,42,rpcf_at,cw,subset_n512,raw,clean,0.94140625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed42_rpcf_at_cw_rank25-30.pth
thubenchmark,conformer,42,rpcf_at,cw,subset_n512,raw,robust,0.0,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed42_rpcf_at_cw_rank25-30.pth
thubenchmark,conformer,42,rpcf_at,cw,subset_n512,25,clean,0.90625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed42_rpcf_at_cw_rank25-30.pth
thubenchmark,conformer,42,rpcf_at,cw,subset_n512,25,robust,0.25390625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed42_rpcf_at_cw_rank25-30.pth
thubenchmark,conformer,42,rpcf_at,cw,subset_n512,30,clean,0.921875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed42_rpcf_at_cw_rank25-30.pth
thubenchmark,conformer,42,rpcf_at,cw,subset_n512,30,robust,0.19140625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed42_rpcf_at_cw_rank25-30.pth
thubenchmark,conformer,43,madry,autoattack,subset_n512,raw,clean,0.943359375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed43_madry_autoattack_rank25-30.pth
thubenchmark,conformer,43,madry,autoattack,subset_n512,raw,robust,0.763671875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed43_madry_autoattack_rank25-30.pth
thubenchmark,conformer,43,madry,autoattack,subset_n512,25,clean,0.919921875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed43_madry_autoattack_rank25-30.pth
thubenchmark,conformer,43,madry,autoattack,subset_n512,25,robust,0.830078125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed43_madry_autoattack_rank25-30.pth
thubenchmark,conformer,43,madry,autoattack,subset_n512,30,clean,0.919921875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed43_madry_autoattack_rank25-30.pth
thubenchmark,conformer,43,madry,autoattack,subset_n512,30,robust,0.828125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed43_madry_autoattack_rank25-30.pth
thubenchmark,conformer,43,madry,fgsm,subset_n512,raw,clean,0.943359375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed43_madry_fgsm_rank25-30.pth
thubenchmark,conformer,43,madry,fgsm,subset_n512,raw,robust,0.814453125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed43_madry_fgsm_rank25-30.pth
thubenchmark,conformer,43,madry,fgsm,subset_n512,25,clean,0.919921875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed43_madry_fgsm_rank25-30.pth
thubenchmark,conformer,43,madry,fgsm,subset_n512,25,robust,0.822265625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed43_madry_fgsm_rank25-30.pth
thubenchmark,conformer,43,madry,fgsm,subset_n512,30,clean,0.919921875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed43_madry_fgsm_rank25-30.pth
thubenchmark,conformer,43,madry,fgsm,subset_n512,30,robust,0.826171875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed43_madry_fgsm_rank25-30.pth
thubenchmark,conformer,43,madry,pgd,subset_n512,raw,clean,0.943359375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed43_madry_pgd_rank25-30.pth
thubenchmark,conformer,43,madry,pgd,subset_n512,raw,robust,0.76953125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed43_madry_pgd_rank25-30.pth
thubenchmark,conformer,43,madry,pgd,subset_n512,25,clean,0.919921875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed43_madry_pgd_rank25-30.pth
thubenchmark,conformer,43,madry,pgd,subset_n512,25,robust,0.8046875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed43_madry_pgd_rank25-30.pth
thubenchmark,conformer,43,madry,pgd,subset_n512,30,clean,0.919921875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed43_madry_pgd_rank25-30.pth
thubenchmark,conformer,43,madry,pgd,subset_n512,30,robust,0.8046875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed43_madry_pgd_rank25-30.pth
thubenchmark,conformer,43,madry,cw,subset_n512,raw,clean,0.943359375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed43_madry_cw_rank25-30.pth
thubenchmark,conformer,43,madry,cw,subset_n512,raw,robust,0.0,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed43_madry_cw_rank25-30.pth
thubenchmark,conformer,43,madry,cw,subset_n512,25,clean,0.919921875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed43_madry_cw_rank25-30.pth
thubenchmark,conformer,43,madry,cw,subset_n512,25,robust,0.201171875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed43_madry_cw_rank25-30.pth
thubenchmark,conformer,43,madry,cw,subset_n512,30,clean,0.919921875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed43_madry_cw_rank25-30.pth
thubenchmark,conformer,43,madry,cw,subset_n512,30,robust,0.1484375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed43_madry_cw_rank25-30.pth
thubenchmark,conformer,43,rpcf_at,autoattack,subset_n512,raw,clean,0.939453125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed43_rpcf_at_autoattack_rank25-30.pth
thubenchmark,conformer,43,rpcf_at,autoattack,subset_n512,raw,robust,0.751953125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed43_rpcf_at_autoattack_rank25-30.pth
thubenchmark,conformer,43,rpcf_at,autoattack,subset_n512,25,clean,0.9140625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed43_rpcf_at_autoattack_rank25-30.pth
thubenchmark,conformer,43,rpcf_at,autoattack,subset_n512,25,robust,0.814453125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed43_rpcf_at_autoattack_rank25-30.pth
thubenchmark,conformer,43,rpcf_at,autoattack,subset_n512,30,clean,0.916015625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed43_rpcf_at_autoattack_rank25-30.pth
thubenchmark,conformer,43,rpcf_at,autoattack,subset_n512,30,robust,0.8046875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed43_rpcf_at_autoattack_rank25-30.pth
thubenchmark,conformer,43,rpcf_at,fgsm,subset_n512,raw,clean,0.939453125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed43_rpcf_at_fgsm_rank25-30.pth
thubenchmark,conformer,43,rpcf_at,fgsm,subset_n512,raw,robust,0.802734375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed43_rpcf_at_fgsm_rank25-30.pth
thubenchmark,conformer,43,rpcf_at,fgsm,subset_n512,25,clean,0.9140625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed43_rpcf_at_fgsm_rank25-30.pth
thubenchmark,conformer,43,rpcf_at,fgsm,subset_n512,25,robust,0.802734375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed43_rpcf_at_fgsm_rank25-30.pth
thubenchmark,conformer,43,rpcf_at,fgsm,subset_n512,30,clean,0.916015625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed43_rpcf_at_fgsm_rank25-30.pth
thubenchmark,conformer,43,rpcf_at,fgsm,subset_n512,30,robust,0.80859375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed43_rpcf_at_fgsm_rank25-30.pth
thubenchmark,conformer,43,rpcf_at,pgd,subset_n512,raw,clean,0.939453125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed43_rpcf_at_pgd_rank25-30.pth
thubenchmark,conformer,43,rpcf_at,pgd,subset_n512,raw,robust,0.7578125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed43_rpcf_at_pgd_rank25-30.pth
thubenchmark,conformer,43,rpcf_at,pgd,subset_n512,25,clean,0.9140625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed43_rpcf_at_pgd_rank25-30.pth
thubenchmark,conformer,43,rpcf_at,pgd,subset_n512,25,robust,0.8046875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed43_rpcf_at_pgd_rank25-30.pth
thubenchmark,conformer,43,rpcf_at,pgd,subset_n512,30,clean,0.916015625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed43_rpcf_at_pgd_rank25-30.pth
thubenchmark,conformer,43,rpcf_at,pgd,subset_n512,30,robust,0.79296875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed43_rpcf_at_pgd_rank25-30.pth
thubenchmark,conformer,43,rpcf_at,cw,subset_n512,raw,clean,0.939453125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed43_rpcf_at_cw_rank25-30.pth
thubenchmark,conformer,43,rpcf_at,cw,subset_n512,raw,robust,0.0,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed43_rpcf_at_cw_rank25-30.pth
thubenchmark,conformer,43,rpcf_at,cw,subset_n512,25,clean,0.9140625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed43_rpcf_at_cw_rank25-30.pth
thubenchmark,conformer,43,rpcf_at,cw,subset_n512,25,robust,0.22265625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed43_rpcf_at_cw_rank25-30.pth
thubenchmark,conformer,43,rpcf_at,cw,subset_n512,30,clean,0.916015625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed43_rpcf_at_cw_rank25-30.pth
thubenchmark,conformer,43,rpcf_at,cw,subset_n512,30,robust,0.15234375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed43_rpcf_at_cw_rank25-30.pth
thubenchmark,conformer,44,madry,autoattack,subset_n512,raw,clean,0.935546875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed44_madry_autoattack_rank25-30.pth
thubenchmark,conformer,44,madry,autoattack,subset_n512,raw,robust,0.728515625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed44_madry_autoattack_rank25-30.pth
thubenchmark,conformer,44,madry,autoattack,subset_n512,25,clean,0.91796875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed44_madry_autoattack_rank25-30.pth
thubenchmark,conformer,44,madry,autoattack,subset_n512,25,robust,0.798828125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed44_madry_autoattack_rank25-30.pth
thubenchmark,conformer,44,madry,autoattack,subset_n512,30,clean,0.91796875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed44_madry_autoattack_rank25-30.pth
thubenchmark,conformer,44,madry,autoattack,subset_n512,30,robust,0.794921875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed44_madry_autoattack_rank25-30.pth
thubenchmark,conformer,44,madry,fgsm,subset_n512,raw,clean,0.935546875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed44_madry_fgsm_rank25-30.pth
thubenchmark,conformer,44,madry,fgsm,subset_n512,raw,robust,0.80078125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed44_madry_fgsm_rank25-30.pth
thubenchmark,conformer,44,madry,fgsm,subset_n512,25,clean,0.91796875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed44_madry_fgsm_rank25-30.pth
thubenchmark,conformer,44,madry,fgsm,subset_n512,25,robust,0.802734375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed44_madry_fgsm_rank25-30.pth
thubenchmark,conformer,44,madry,fgsm,subset_n512,30,clean,0.91796875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed44_madry_fgsm_rank25-30.pth
thubenchmark,conformer,44,madry,fgsm,subset_n512,30,robust,0.80859375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed44_madry_fgsm_rank25-30.pth
thubenchmark,conformer,44,madry,pgd,subset_n512,raw,clean,0.935546875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_conformer_seed44_madry_pgd_rank25-30.pth
